b_mm,d_mm,rh0_s,fc_MPa,fy_MPa,M_kNm,es,c_d,b_d
606.5327957587048,391.0,1.1009660219991773,48.0,300.0,-93340.645483322,-0.002737944423397926,11.4479532887615,1.5512347717613932
484.48523293821165,651.0,0.18526978634880154,67.0,405.0,5257.0889283035085,-0.0015199761433984217,2.026994353245482,0.7442169476777445
711.7404432347698,864.0,0.3925899542205282,43.0,588.0,-264665.94452242577,-0.002647144061370485,8.502053307227687,0.823773661151354
1264.8213840121482,1286.0,0.46461349821568554,48.0,500.0,-897460.8389367408,-0.0026274138136464344,8.051828301420576,0.9835314028088245
1764.989517416615,1323.0,1.1657800091743855,56.0,580.0,-12747059.759956276,-0.0028627232569616986,21.853665330353703,1.3340812678885978
1974.015084645593,1093.0,0.17537225796468692,40.0,310.0,25706.731900589326,-0.0015660522519558523,2.092126441909679,1.8060522274891062
181.35722642700728,387.0,0.4944251815257335,20.0,570.0,-55794.8086672233,-0.002846179696300543,19.50327705672444,0.468623324100794
119.78759707708517,348.0,0.42858094544994985,53.0,378.0,-1875.51623279013,-0.0024398669356972646,5.3558702229700685,0.3442172329801298
1247.4917322958368,1008.0,0.5961375862555174,56.0,316.0,-233709.11399768232,-0.0025072711669462005,6.088541604936765,1.2375910042617428
1303.5013800991844,791.0,0.07937306253402698,43.0,380.0,14449.340337812737,-0.00029941901426880184,1.1108720737688718,1.6479157776222306
1427.951971518491,779.0,0.5010802384290746,25.0,317.0,-376794.25689820317,-0.002658860053351292,8.79404487651303,1.8330577298055084
555.6869398842066,1029.0,0.3582217953316682,54.0,580.0,-154432.5443789416,-0.0025597403809922152,6.8141611687238415,0.5400261806454875
1322.9223994993304,989.0,0.7611804140221097,58.0,460.0,-1155866.5465931355,-0.0027254407410058344,10.926602916216895,1.3376363998982106
526.8469223278458,389.0,0.6579033283731351,28.0,508.0,-160435.7848344857,-0.002818410245419445,16.520755848420794,1.3543622681949765
372.54651734408304,515.0,0.10330940133086086,70.0,583.0,2939.1156093898394,-0.001073614602706252,1.5573207750715419,0.7233912958137535
313.6791641412066,505.0,0.21729392981782913,27.0,354.0,-4158.886888106144,-0.0022391973547131964,3.943203955171678,0.6211468596855577
787.262410771948,1409.0,1.112657629352852,58.0,449.0,-3175402.1716336925,-0.0028075696191220577,15.590053848632564,0.5587384036706515
1901.7578567519583,982.0,1.3316604547506856,63.0,330.0,-2500858.7958643953,-0.0027623780017999706,12.625093731745348,1.936616962069204
768.8076534021645,606.0,0.6155184331620195,54.0,509.0,-213427.6342194458,-0.002708035527821784,10.275222795494065,1.2686594940629778
1130.6551954557574,667.0,0.8531486897881002,50.0,570.0,-1154851.094079832,-0.0028183420957418196,16.514558021853343,1.6951352255708507
665.0277428356526,1190.0,0.21790692205151196,24.0,386.0,-84089.31471713394,-0.0023815394292688867,4.850753858816818,0.5588468427190358
2086.0892926867764,1381.0,0.7292810430716395,21.0,321.0,-5175972.272457491,-0.00280556320945445,15.42917876592495,1.510564295935392
1073.61981074535,1196.0,0.6960724594903015,65.0,348.0,-443485.6654223642,-0.00255523234252354,6.745094769303861,0.897675427044607
222.923158692133,428.0,0.09763223663356557,22.0,361.0,82.92223295366253,-0.0016470512476514365,2.2173788879973055,0.5208485016171331
1101.7603854362742,675.0,1.066524645230503,51.0,451.0,-1098127.318805443,-0.0028146015425356136,16.181364403079094,1.6322376080537395
1878.7475493381999,1121.0,0.9060934947978376,55.0,589.0,-5931924.32262653,-0.0028291842471737925,17.562783000770917,1.675956779070651
316.4464394893396,618.0,1.4416239965737931,67.0,555.0,-582572.4910307595,-0.002861201953442683,21.61413704595003,0.512049254837119
327.8527377897341,530.0,0.6389462274726458,27.0,552.0,-217107.20183474413,-0.0028340720749561524,18.080139308722313,0.6185900713013851
253.85869912942576,401.0,0.40391291528201423,50.0,469.0,-9500.996928197497,-0.002533670058986716,6.43321334564392,0.633064087604553
2050.2953542600444,1077.0,0.22100637190470118,23.0,451.0,-367229.6694649502,-0.002499843859429682,5.9981268980905815,1.9037097068338389
375.4685045474383,448.0,0.5846433168998307,54.0,591.0,-71965.97647361421,-0.002735265597081327,11.332112362145851,0.8380993405076748
354.5039365702039,619.0,0.2695869331638483,53.0,562.0,-14026.091273676368,-0.0024010635912755066,5.008879000007459,0.5727042594025912
729.6010364225016,745.0,1.0431526140024014,55.0,569.0,-1285473.8854070054,-0.002846412415756017,19.532828872640607,0.9793302502315457
305.0477857215342,884.0,0.5956326529963715,46.0,342.0,-77935.6240824116,-0.002584580626811433,7.22161794471304,0.34507668068046854
609.0531984467331,377.0,1.0960765643361368,46.0,511.0,-298775.85648908134,-0.002848912144123937,19.85599691388094,1.6155257253228994
1572.1935731643648,993.0,0.29748577909965446,23.0,391.0,-356109.2940166177,-0.0025714080841582384,6.9996653905801045,1.583276508725443
1091.0908819103963,811.0,0.29498375635192997,47.0,363.0,-26139.405778346863,-0.0022005242851835085,3.7524591984493334,1.3453648358944468
1478.1882354596041,854.0,0.1115720944019225,30.0,368.0,8628.380428480406,-0.0014429023224885392,1.926661405593111,1.7308995731377097
1666.0539535661553,1321.0,0.545343546128556,65.0,312.0,-267022.0667580558,-0.0023667982275550796,4.737826283107816,1.261206626469459
549.5002139999465,348.0,0.49387983571769206,30.0,338.0,-25251.965964154915,-0.002617015439851909,7.833213952123742,1.579023603448122
682.0390738504643,814.0,0.6331415379690974,48.0,475.0,-364996.2489672807,-0.002712197766305653,10.423824587776041,0.8378858401111355
602.6655625009714,1267.0,1.0114845821792382,37.0,483.0,-3198416.2934988416,-0.002848259973378814,19.770656871501686,0.4756634273882963
268.2764717861886,333.0,0.0807762060630779,21.0,410.0,71.25006389774416,-0.0016256064985741845,2.182780984403489,0.8056350504089748
1904.0577016081945,1204.0,0.40195076444630473,30.0,501.0,-1638912.8715020313,-0.0026825256253588383,9.449581571397289,1.581443273760959
489.1821966815269,1046.0,0.39683643515524847,60.0,464.0,-79355.36963840888,-0.0024598986444682824,5.554512998854761,0.46766940409323793
1886.2062391860297,1080.0,1.243066487494984,70.0,310.0,-1897577.2995252337,-0.0026989105592391755,9.963816706488558,1.746487258505583
446.1819935460597,604.0,0.7085450298263305,38.0,436.0,-190185.050712011,-0.002755787272506694,12.284372034140715,0.7387119098444697
878.7236210114734,799.0,0.867651754871389,29.0,317.0,-706517.5565397841,-0.0027733856339169846,13.238348706017204,1.0997792503272508
533.6427839082182,963.0,0.19124732066135963,26.0,347.0,-16467.618786732994,-0.002150804625675208,3.5327559366245307,0.5541461930511092
1766.762472127844,1005.0,0.8989293402540086,29.0,389.0,-3802021.948246663,-0.0028217551490615175,16.830780716551487,1.7579726090824317
1137.469566567707,1159.0,0.9270110405400165,47.0,540.0,-4027138.489042133,-0.002828986129507804,17.54243671209644,0.9814232670989707
1160.9349370074058,1258.0,0.9543453093156122,59.0,460.0,-2723612.4911729293,-0.002777237453541,13.467254920935089,0.9228417623270316
1250.1489437987675,1337.0,0.40827695553474275,31.0,348.0,-538505.6552144896,-0.0025390034064798708,6.50764027797313,0.9350403468951141
1296.2179282067837,1385.0,0.7441820305711278,23.0,462.0,-6662107.950581163,-0.0028550007394386677,20.689760681441918,0.9358974210879304
991.6312085185708,1255.0,0.21399717243679728,26.0,518.0,-261069.9015231068,-0.0024916127392965075,5.901013325646049,0.7901443892578254
663.4260756726161,733.0,0.679180418441753,59.0,348.0,-114281.98522501317,-0.002586247006827417,7.250702833583251,0.9050833228821502
1673.8314749743713,1423.0,1.182625701109027,47.0,599.0,-18886400.267809913,-0.002879153001744666,24.82477879724732,1.1762694834675835
306.2203758961056,520.0,1.0757522268510578,41.0,413.0,-197706.73253625704,-0.0028218279563920878,16.837658362396297,0.5888853382617416
582.720480101247,319.0,0.4572800526853972,52.0,398.0,-11426.646182401508,-0.002505605347736129,6.06802680057879,1.8267099689694262
878.0324777315651,642.0,0.04246624820480094,33.0,378.0,4146.977497297711,0.0012686961497010202,0.7027907105100747,1.3676518344728428
2164.798060997431,1258.0,0.6773179248367139,62.0,508.0,-2669351.9203913985,-0.002701331827095256,10.044592200176638,1.720825167724508
919.2753651618879,1123.0,0.2408274776727004,62.0,456.0,-5335.747018027912,-0.0020642187333309867,3.205877384870863,0.8185889271254567
596.0988454535302,964.0,0.4449290227797653,33.0,332.0,-133632.37829824258,-0.002536123772577945,6.467242386341275,0.6183597981883093
312.47531952785005,414.0,0.5849480712428599,47.0,330.0,-14638.266739868885,-0.002556515189691292,6.764605980330447,0.7547713032073673
1659.3649532294899,1114.0,0.0437557695420554,62.0,401.0,30117.06237432322,0.0028568692341832728,0.5122190508353297,1.4895556133119299
2228.2404709402126,1145.0,0.6566875995468571,55.0,547.0,-2982032.5786018395,-0.0027462125834641186,11.820917053134703,1.9460615466726747
898.5797036048407,913.0,0.19804894271496487,37.0,380.0,-11075.742576406552,-0.002014967796384886,3.0455857067310688,0.9842055899286316
841.8688108427116,800.0,0.7258984812295775,28.0,575.0,-1747101.944446289,-0.0028545969872974903,20.632309772961293,1.0523360135533895
1470.2789285128651,1413.0,0.440214583299291,47.0,449.0,-855130.4515855694,-0.0025668889779353024,6.926630464629145,1.0405371043969323
1087.6720187065841,1210.0,0.14908696772473184,32.0,591.0,-86948.24865301125,-0.002239266045701148,3.943560009445113,0.8989024947988299
543.583446930365,1259.0,0.34662514125589405,69.0,511.0,-77837.08882786107,-0.0023543135567491956,4.646218038737278,0.43175809922983716
443.17254879982374,726.0,0.19283207512801848,23.0,342.0,-10577.812648690664,-0.0022440700347031157,3.968621615392346,0.610430507988738
804.7831045942944,843.0,0.49731416755375535,26.0,404.0,-407412.43706117757,-0.002719508143225484,10.695497667911484,0.9546656045009424
313.52829066647587,632.0,1.2551914981737589,67.0,449.0,-278642.9237984899,-0.0028029520097148986,15.224717570879118,0.4960890675102466
842.6904432198489,941.0,0.7588581084752749,24.0,559.0,-2974497.1275214003,-0.002877369651915239,24.463764857997617,0.8955265071411784
1294.615712347935,1188.0,0.896071196766955,56.0,572.0,-4105618.6351058707,-0.0028189064352718727,16.566022125103373,1.0897438656127398
655.6764274530186,369.0,0.0701913294428762,70.0,484.0,2167.12046195219,0.0004152519446900838,0.8784125003323099,1.7769008874065546
1202.3741894620134,940.0,1.060441387956188,61.0,540.0,-2751140.5339160357,-0.0028234356813704006,16.990975431981056,1.279121478151078
1191.7388423423913,735.0,0.6559761367557071,49.0,357.0,-273091.83945404005,-0.0026265108038659632,8.03236085823315,1.621413390942029
1374.7910694033449,1131.0,1.0489299679895194,38.0,327.0,-2599519.1818561074,-0.0027800479605359215,13.639337045064961,1.2155535538491113
1174.6276913095214,844.0,0.5583811390883704,38.0,586.0,-1112998.1812755622,-0.002769434733838998,13.011500170650699,1.3917389707458785
394.40365334282717,676.0,0.22162545600638794,24.0,501.0,-34449.35657975991,-0.002531496348838427,6.4033652513956385,0.5834373570160165
1820.8955056727698,1355.0,0.3428630181307385,33.0,489.0,-1114650.7778532626,-0.0025913030157891886,7.340401607790087,1.3438343215297195
985.8058466793691,1089.0,0.12166536011741658,33.0,573.0,-19778.7854749508,-0.0020170999252964563,3.0521922596300963,0.905239528631193
1124.7173080036007,1361.0,0.7747008338058713,49.0,443.0,-2230725.196052189,-0.002745143009230271,11.77130747302353,0.8263903806051438
2469.725334801666,1308.0,0.923184185281032,65.0,480.0,-5636257.143249178,-0.0027568706997166846,12.339113370968196,1.888169216209225
367.03072595861204,784.0,0.6881241790486905,45.0,338.0,-107058.34023487021,-0.0026405476627704328,8.346030027575043,0.468151436171699
509.0218888074711,587.0,0.7347232374936059,50.0,485.0,-199514.42580711612,-0.002752093240218985,12.101323911659392,0.8671582432835965
2201.07340606843,1318.0,0.9197794257509782,60.0,475.0,-5484681.766771132,-0.0027723710541995576,13.179343204576613,1.6700101715238467
1113.4653088687949,697.0,1.4254874185305273,65.0,437.0,-1562665.8578561328,-0.0028270494019119606,17.345993787618248,1.59751120354203
776.2085728760271,1246.0,0.6324247155316197,50.0,304.0,-292350.6856927541,-0.0025405148652439583,6.52904691158902,0.6229603313611775
785.2883790389114,795.0,0.4875553866174699,40.0,451.0,-243768.16661275033,-0.00264546802263387,8.461860118479123,0.9877841245772471
909.1324135921151,502.0,0.29618750230748947,22.0,302.0,-28519.763075719173,-0.002466900697148744,5.6274693738195545,1.8110207442074007
2125.9006668833863,1498.0,0.19680594810631125,44.0,555.0,-239827.60990692134,-0.0022442627259759073,3.9696334997820424,1.4191593236871738
2305.098332532277,1188.0,0.0452606924129646,32.0,390.0,38792.41757541333,0.0007972934726668358,0.7900363829117223,1.9403184617275058
494.78142591367134,699.0,0.9378771352197482,34.0,584.0,-1122339.0769166863,-0.002872235349885958,23.480673232558598,0.7078418110352952
1530.9088253640532,1082.0,1.1051629729676788,68.0,567.0,-4964775.217597818,-0.0028201323482189423,16.67893014832776,1.414888008654393
401.4675559769195,794.0,0.2776599940787796,40.0,432.0,-23193.045337629126,-0.0023500815635861864,4.615963837791257,0.5056266448072034
1028.5981565860184,792.0,0.631302405526877,33.0,472.0,-828902.0117482976,-0.0027700404272088318,13.045771322267893,1.2987350461944676
939.812476101346,1064.0,0.6879352539261089,57.0,427.0,-634903.7792327298,-0.002678372665249148,9.327565402125854,0.8832824023508891
1933.8939804592087,1318.0,0.2811131282994833,46.0,590.0,-624561.5037733031,-0.002489779139985516,5.879806638863873,1.46729437060638
836.3331804140703,499.0,0.31591921907490117,65.0,412.0,-4822.21536180736,-0.0021722605950549394,3.6243290848272687,1.6760183976233873
2198.023044303296,1286.0,1.0678208240075209,38.0,530.0,-15965871.731303476,-0.002866694525911417,22.50470223005597,1.7091936580896547
663.3175959163885,621.0,0.08803670030609345,22.0,579.0,-4732.158340177803,-0.0020645093163757806,3.2068731976865754,1.0681442768379847
432.006015172152,956.0,0.40895026600442375,45.0,419.0,-83881.60578283781,-0.0025120893338048535,6.148666565120979,0.451889137209364
1821.0190267686298,915.0,0.9495430009223291,52.0,419.0,-2123418.0612791055,-0.0027738427921069953,13.265108938819681,1.990184728708885
900.8297781958777,804.0,0.23023672450920163,35.0,356.0,-18020.002545201307,-0.002128888763596038,3.4438770556838567,1.1204350475073106
1635.892639406842,1296.0,0.05097178873384123,22.0,565.0,18197.737974005886,-0.0013442168268962117,1.8118314334457564,1.2622628390484891
339.88639933466453,853.0,0.43462075363990127,59.0,376.0,-25431.872937791904,-0.0024015784244263137,5.013188231263222,0.39846002266666414
2759.007547688407,1415.0,0.25376994475833325,56.0,591.0,-476719.5404166656,-0.002381109383488982,4.847383236980444,1.9498286556101818
248.62255557684136,493.0,0.14536230837140285,21.0,455.0,-3407.7825031202597,-0.0023117991681663327,4.359192638588783,0.5043053865656012
1692.9022628390737,1137.0,0.5080345991406009,53.0,383.0,-493789.4731707772,-0.002533637304758795,6.432761519332897,1.4889201959886313
669.6190494293219,999.0,0.21075655021535744,36.0,516.0,-56466.66367947843,-0.002330721549903842,4.4824392591289595,0.6702893387680899
1082.4721549812411,725.0,0.5579399975773008,50.0,461.0,-296497.79228495853,-0.002656548464972775,8.73485686928781,1.493065041353436
395.46842668065597,819.0,1.246078500367449,52.0,516.0,-1070000.3665878526,-0.0028600593170008642,21.43765440975102,0.4828674318445128
1271.9396671775635,768.0,0.7636303625996481,40.0,577.0,-1811336.1167388386,-0.002823071859707394,16.956036473556782,1.6561714416374524
884.2679721241861,924.0,1.341700217571736,58.0,407.0,-1870969.36375077,-0.0028239517828867744,17.04078603687616,0.9569999698313703
2876.770067695642,1451.0,0.18045045260479198,31.0,474.0,-322762.4852976584,-0.002234235003847278,3.917650996157167,1.9826120383843155
564.6651325450258,420.0,0.6150607502267694,23.0,318.0,-77972.70983763931,-0.0027451164492828905,11.770080852842646,1.344440791773871
235.8058197204715,407.0,0.6269629895421271,23.0,383.0,-48223.78256500064,-0.0027923909583982805,14.450237700895725,0.5793754784286769
976.8628360190318,495.0,0.15613535889726604,41.0,378.0,2164.758492453798,-0.0016587528843416289,2.2367242881468608,1.9734602747859227
1917.4297424594579,1202.0,0.411178911031607,22.0,404.0,-1583807.7726955807,-0.0027129420428647693,10.450851214644178,1.5951994529612794
1985.5368422513322,1316.0,0.8198839731500958,54.0,333.0,-1853331.3430343901,-0.0026649634232564366,8.954246217409858,1.5087665974554196
387.6598105704395,490.0,0.22491658225086875,50.0,582.0,-6579.5302322666785,-0.0023251466265105584,4.4454100962524645,0.7911424705519173
1274.8623704713582,782.0,0.4954134350667645,58.0,517.0,-319020.0893662237,-0.0026246614191971452,7.992783458558815,1.6302587857690003
1732.6737023978417,1076.0,0.6597857249006605,48.0,380.0,-1042387.0112901368,-0.0026547751376031666,8.689988256267366,1.6102915449794069
1071.9955908965335,855.0,0.5379255000502461,35.0,460.0,-612520.5870879309,-0.0027114518808090534,10.39687941273585,1.2537960127444836
602.1593926271521,434.0,1.1742691900207205,48.0,378.0,-223510.0740758523,-0.002805002469806183,15.384810243586982,1.3874640383114103
794.1413892557199,566.0,0.6742175329537077,62.0,552.0,-239642.0702318012,-0.0027238747597599896,10.86463518290605,1.4030766594624027
525.2850954201622,959.0,0.28125367950024793,22.0,459.0,-152904.16739130352,-0.002630622116398668,8.121764006959031,0.5477425395413579
640.5316712095683,697.0,0.36451255878856154,21.0,496.0,-228662.12389460462,-0.002748241450086668,11.916179216287794,0.9189837463551913
328.17325366575244,611.0,0.4945739373608007,33.0,544.0,-125120.04344064818,-0.0027453164998933587,11.779326099821304,0.5371084348048322
202.21492146767775,409.0,1.128212012820514,54.0,387.0,-55476.46870968306,-0.0027904984847174734,14.31970549689963,0.4944130109234175
450.2617848754474,421.0,0.6917039045125262,26.0,322.0,-71794.47902152353,-0.002746979123858421,11.856729159064864,1.0695054272575948
1993.5563346362308,1160.0,0.8808457027010949,60.0,591.0,-5730729.598074757,-0.0028089630100264803,15.703765016481057,1.7185830471001988
851.5657700797508,1012.0,0.3616520475450594,44.0,495.0,-217528.16662310594,-0.0025388885369406703,6.506019130593589,0.8414681522527182
331.8558825488654,406.0,0.5632418635877926,42.0,312.0,-14046.502068325346,-0.0025429105332530136,6.563266533684083,0.8173790210563187
617.617615670843,853.0,0.8990579217685442,40.0,590.0,-1621092.587838961,-0.0028530342179228993,20.41291488127591,0.724053476753626
1217.4870677044128,1304.0,0.17174345261962576,55.0,507.0,12389.149602704843,-0.001953044849366531,2.865452257610868,0.9336557267671877
512.2311641801663,898.0,0.06801647728027138,41.0,360.0,6561.091787486819,0.00023284759155976453,0.927974460606285,0.570413323140497
1185.8476629579575,768.0,0.5971561658791241,43.0,575.0,-887930.9804480332,-0.002762776246108682,12.646288370322395,1.5440724778098405
1242.2633840641968,1258.0,0.39370530905251955,35.0,358.0,-379301.64690334303,-0.0024934248124260936,5.92212187566395,0.9874907663467383
596.110770980793,816.0,0.1837459300573181,52.0,350.0,6955.978072704987,-0.0016008852954029157,2.144213044250676,0.7305279056137168
676.529723027532,351.0,0.2871655107035199,24.0,426.0,-20375.751203970172,-0.0025747655219556936,7.05493123181658,1.927435108340547
926.5496353846199,586.0,0.9718375829054128,70.0,325.0,-166235.31272040991,-0.0026326546675292076,8.166702377356408,1.5811427224993515
893.4661335229041,1264.0,0.6449815376288924,68.0,487.0,-769953.1697028707,-0.0026411720984850762,8.360553868120059,0.7068561182934368
1085.3062618383829,838.0,0.9007263379784247,44.0,533.0,-1982538.5497610783,-0.0028280579996862133,17.44774397485854,1.2951148709288578
2116.4181234452744,1247.0,0.6595003455460398,34.0,379.0,-2734655.3053814746,-0.0027200275692645126,10.715340764513847,1.6972077974701478
1091.8176238620524,633.0,0.13285522160648333,32.0,340.0,3352.597241625752,-0.0015161075736504091,2.021709894011703,1.7248303694503198
1297.5607802356476,1453.0,0.1505661092044902,34.0,409.0,-11036.978117436307,-0.0018636320684453495,2.639990021449952,0.8930218721511683
465.68216899573486,555.0,0.6008938563535878,25.0,590.0,-373361.143937756,-0.0028471556675644574,19.62781316255318,0.8390669711634863
2449.7182206192642,1348.0,0.21008263079950407,56.0,340.0,79394.79440863144,-0.001700511322801635,2.3086003384560887,1.8172983832487124
1803.764815381434,1340.0,0.27132736293236104,46.0,417.0,-163749.10493828377,-0.0022520687119200683,4.01106364690467,1.3460931458070402
1169.20653947236,741.0,1.0423709274830706,46.0,429.0,-1354565.2402181127,-0.00281076051043169,15.852927984764431,1.5778765714876652
680.6197022264427,470.0,0.6030207063593025,47.0,520.0,-137877.5020449151,-0.0027269925905644963,10.98871274667265,1.4481270260137078
247.5808037615643,386.0,0.38602507013661663,20.0,474.0,-29574.845326398656,-0.0027630835319318384,12.662690881990054,0.6414010460144153
593.8835292718059,699.0,0.28864071420001625,68.0,451.0,-4763.2015128804005,-0.002134178596749131,3.464917809534398,0.8496187829353445
389.8546395108325,573.0,0.639173559414032,20.0,302.0,-115568.36528167833,-0.0027754239920543488,13.358506224431673,0.6803745890241405
933.7292979334433,827.0,0.27292961172629404,70.0,443.0,-1237.8737916185496,-0.002040384634143016,3.1262525661214804,1.1290559829908624
1123.351749791924,571.0,0.08975266978599916,51.0,535.0,7846.619173488733,-0.0011428268515182361,1.6153582677266765,1.9673410679368197
634.3273841069085,1243.0,0.2856399407534401,20.0,583.0,-636168.5771709876,-0.0027396835501924603,11.524434979879281,0.5103196975920423
2102.5278759540306,1301.0,0.4434171841150758,49.0,357.0,-507216.03580837225,-0.0024474729244223035,5.429598172837664,1.616085992278271
1141.0136912672413,611.0,1.30698726991125,65.0,514.0,-1453563.1574612453,-0.0028396265702399395,18.706340598242463,1.867452849864552
1056.4163544099877,944.0,1.1097468146713718,51.0,395.0,-1673753.9749287125,-0.0027965617781993512,14.746491457931292,1.1190851211970207
2026.24651959415,1323.0,0.1883499766412412,35.0,420.0,-92452.95508861651,-0.0020974248947011726,3.3238231171983745,1.5315544365791005
1058.1567699425354,555.0,0.6577357669818216,60.0,498.0,-236082.65829094386,-0.0026963844674327375,9.880917404432795,1.906588774671235
1907.0513444886872,1311.0,0.20681805092289418,34.0,401.0,-118204.77457284767,-0.002156205497194963,3.5553680309922155,1.4546539622339338
1931.1585871956515,1085.0,1.0884749718564062,61.0,563.0,-6839720.13077191,-0.002835010415130178,18.182965927013033,1.779869665618112
696.8441166749286,636.0,0.2693264786403917,60.0,380.0,-97.30808123390526,-0.002028277770396171,3.0873020175972505,1.0956668501178124
629.394382921545,425.0,0.7899194205169835,49.0,510.0,-175695.08497061316,-0.0027828892472503623,13.817832428868517,1.4809279598154
1830.9689364731007,1386.0,0.634366884262485,30.0,370.0,-2973896.6503141304,-0.0027276188597226973,11.013978416221459,1.3210454087107508
238.56005939215692,542.0,0.5785221321618335,29.0,481.0,-90571.46781798279,-0.002776010791327054,13.39350238243128,0.44014771105564005
2849.2976496714145,1427.0,1.146324562127033,45.0,470.0,-18889822.934279755,-0.0028448258502987442,19.333117054455663,1.9967047299729603
1318.3372087371145,878.0,0.9061526124936479,30.0,415.0,-2435843.792951493,-0.0028299918201876266,17.646209748912668,1.5015230167848683
497.4885369170574,324.0,0.25378977945993864,57.0,456.0,-1174.3449876241789,-0.0021836255169893275,3.674784136976487,1.5354584472748685
580.5578024837905,349.0,0.39824159073826615,67.0,446.0,-7025.882213343863,-0.002374759837841882,4.798156263098986,1.6634894053976805
828.0614894937889,1139.0,0.7143278293036728,20.0,325.0,-1453518.186087255,-0.0028132725481035243,16.066196852850773,0.7270074534625013
387.7449527368033,552.0,1.2451379779623255,65.0,421.0,-231873.10074861033,-0.0027944737405828073,14.59667493831226,0.7024365085811655
1506.4142770405347,792.0,1.1789058711459703,57.0,553.0,-3528544.505667291,-0.002855081399652074,20.701276391004892,1.9020382285865336
959.3154019248211,605.0,0.7614162661047514,48.0,387.0,-270167.77496462944,-0.002706265160062834,10.213293052474608,1.585645292437721
871.9440028066319,951.0,0.22681176791752944,49.0,307.0,9010.285880043995,-0.0017438822828898107,2.3883111902137384,0.9168706654118106
1783.6967474958992,1155.0,1.0451868602463512,36.0,528.0,-10527879.389956024,-0.0028681106400997667,22.746338311667632,1.5443261883081378
1892.389974736806,1120.0,0.10809339000540596,33.0,314.0,31824.120222424182,-0.000981158839736217,1.4860010084240696,1.6896339060150052
1031.4282379243364,550.0,0.32792167227579017,29.0,572.0,-164140.3468276333,-0.0026677033208538942,9.028076981416191,1.8753240689533388
902.5282609175756,525.0,0.40450553023274627,37.0,516.0,-120374.49701901343,-0.002644833178327795,8.446734933953921,1.7191014493668106
864.1207884934365,1036.0,0.39364255268188464,56.0,359.0,-63492.279799701726,-0.0023431819546136058,4.567474997181531,0.8340934251867148
262.10355097673573,373.0,0.36781597362168184,55.0,530.0,-7712.678197254848,-0.002532362025260904,6.415218955803912,0.702690485192321
718.437627044698,866.0,0.14196696974281198,30.0,450.0,-8696.48042455952,-0.00199926420329457,2.9977942328798903,0.8296046501670878
1233.2997144915742,806.0,0.5822982421455679,21.0,507.0,-1719505.1698877267,-0.002845821093022582,19.4579145669997,1.5301485291458736
2209.518129766593,1125.0,0.9915482113312232,67.0,500.0,-4648180.030191027,-0.002776001814675447,13.392965642347853,1.9640161153480828
2406.737437506085,1418.0,0.8210137081758202,62.0,460.0,-4721094.604583433,-0.0027278947090793254,11.025143942807688,1.6972760490169851
579.741889168228,483.0,1.328305503651895,62.0,341.0,-202004.33802030564,-0.0027731217438043423,13.222950715086737,1.2002937663938469
799.7841219574642,1414.0,0.27766660988361214,46.0,468.0,-137507.91630374425,-0.0023487888329627024,4.606800607625602,0.5656181909175843
540.4037286479137,603.0,0.7619823734614102,44.0,370.0,-153408.10681668684,-0.0027072105682879226,10.2462714670321,0.8961919214724937
315.86347461938675,363.0,0.387124078929279,21.0,507.0,-36742.79204492232,-0.0027680895831714036,12.93602952823493,0.8701473130010654
2362.2524376247793,1398.0,0.6055481711333325,40.0,409.0,-3021185.4163015746,-0.0026852368311051514,9.53097533784899,1.689737079846051
504.60881862168037,485.0,0.7050109306519428,23.0,488.0,-318492.50825089467,-0.002855099037683551,20.703796248421728,1.0404305538591347
784.7731516154282,1375.0,0.16784672277513635,51.0,485.0,7375.5909615545,-0.001904533883036108,2.7385602836485385,0.570744110265766
1290.2815627262414,912.0,0.5839372131294884,34.0,494.0,-1235438.416595657,-0.0027574080399044056,12.36644445602334,1.4147824152700015
549.0788307440098,960.0,0.08249502730557345,28.0,412.0,4918.3416785639865,-0.0012143672163768553,1.680076680667141,0.5719571153583435
819.6783693014984,707.0,0.32356653141830893,65.0,430.0,-14771.62098562534,-0.0022256543824754247,3.8742390117611656,1.1593753455466738
725.4606225040826,983.0,0.8059837090134232,39.0,493.0,-1390830.1140523672,-0.0028069244305976336,15.537957543183754,0.7380067370336547
462.6830990948396,911.0,0.25617206590384256,33.0,484.0,-57613.34204755946,-0.002447345381608402,5.428345118567837,0.5078848508176066
1060.4161059144244,673.0,1.148206712212616,43.0,499.0,-1881715.0751964068,-0.002857834795968892,21.102210069234285,1.575655432265118
1275.1316862999481,1001.0,0.24675875779905732,59.0,574.0,-74588.56131617702,-0.0023095677309335023,4.345103979650553,1.2738578284714765
1116.4783922673314,563.0,0.8902795983996604,69.0,505.0,-450718.8647252501,-0.00274561890732215,11.793329324987303,1.9830877304925958
657.0449188025096,708.0,1.0171204361397193,67.0,504.0,-591041.8943109799,-0.0027833665964465057,13.84827986261683,0.9280295463312284
1569.8587645538564,1037.0,0.5861135898611363,32.0,599.0,-3232355.1023582714,-0.0028090800333558084,15.713390551711923,1.5138464460500063
831.8673934056089,539.0,0.6447508074508401,40.0,328.0,-107838.68257625925,-0.0026313704251607374,8.138250983546614,1.543353234518755
718.6828025567495,449.0,0.4535330563193508,42.0,327.0,-23144.33708987104,-0.002458380820510918,5.538947130398794,1.600629849792315
